x,y,z,
-2.0904388,0.07423401,7.2367706, 
-2.0329742,0.67277527,6.4371033, 
-3.1486664,0.95529175,5.6470184, 
-3.388092,0.821228,7.8209534, 
-4.589981,0.09817505,8.769058, 
-4.9682617,-0.4955902,10.464157, 
-6.155792,-0.36151123,10.354019, 
-5.6147003,-0.61050415,11.958145, 
-5.111923,-0.5578308,7.4809723, 
-5.040085,0.01676941,6.8872223, 
-2.8757324,-0.21307373,7.404358, 
-3.8573456,0.6775665,7.8161774, 
-3.771164,0.41419983,8.582321, 
-3.3833008,0.01676941,9.381973, 
-2.1814117,-0.6009369,11.522385, 
-2.7847443,-0.17477417,12.877502, 
-1.2285156,-0.88345337,12.858353, 
-0.6970062,-1.1372375,9.17128, 
-2.076065,0.25619507,6.250366, 
-1.4775238,-0.29447937,10.267822, 
-2.3585815,0.36631775,7.9310913, 
-2.6746216,0.7829132,6.8872223, 
-2.2292938,0.61531067,7.2319794, 
-2.2628174,-0.08378601,8.510483, 
-3.1343079,-0.8211975,9.894333, 
-3.6418762,-1.0366821,12.489655, 
-3.4407654,-1.529892,12.824829, 
-1.1950073,-1.9225464,11.713928, 
-3.091217,-0.3471527,6.839325, 
-1.7743988,-0.08857727,7.4570312, 
-0.83587646,0.32322693,7.8688354, 
-1.1136017,0.6775665,8.40036, 
-1.1949921,0.7685547,8.476959, 
0.8352814,-0.25616455,11.259033, 
0.3755951,-0.41897583,11.627731, 
0.21279907,-1.0318909,13.399445, 
-2.981079,-1.3335571,14.428955, 
-1.3195038,-0.6296692,6.6669464, 
-1.5158234,0.0024108887,8.357254, 
-1.1902161,-0.16519165,8.687653, 
-1.2620392,0.35195923,6.5376587, 
-1.4679413,0.5865936,6.3269806, 
-1.9036865,0.37590027,7.375641, 
-2.9188232,-1.0606232,11.053131, 
-3.5939941,-1.8411407,11.666046, 
-4.182968,-2.7413635,12.523163, 
-2.5644836,-2.5019379,12.499222, 
-4.0057983,-1.127655,6.973404, 
-2.8996735,-1.103714,8.400345, 
-1.7360992,-0.8882446,7.5719604, 
-1.7935486,-0.39024353,7.648575, 
-2.320282,-0.24180603,9.099457, 
-1.1997833,-0.69670105,10.626953, 
-0.62039185,-0.8499298,10.7323, 
-0.29478455,-1.2186432,11.431412, 
-1.4487762,-1.687912,15.362686, 
-0.51026917,-1.5203094,10.344452, 
-1.8653717,-0.32321167,9.113831, 
-0.86460876,-0.73979187,9.219177, 
-1.2907715,-0.19392395,7.5767517, 
-1.6499023,0.19873047,6.657379, 
-1.6786346,0.31843567,7.9310913, 
-1.9324188,0.22746277,8.304581, 
-2.8422089,-0.33277893,9.195236, 
-3.292328,-1.261734,11.201569, 
-2.799118,-2.118866,14.831177, 
-2.2675934,-1.1420288,10.124176, 
-4.09198,0.03591919,8.725967, 
-2.1526794,-0.24659729,8.907928, 
-1.281189,0.05508423,9.17128, 
-1.0753021,0.826004,8.295013, 
-1.1040192,1.6256714,8.984543, 
-0.42886353,1.7932587,9.195236, 
0.5479889,1.3814545,11.20636, 
0.7682495,1.391037,9.793777, 
1.0220337,0.2514038,12.29332, 
0.619812,1.3431549,7.9789734, 
0.4905243,1.1516113,9.343674, 
0.5192566,1.4245605,8.079529, 
0.46658325,1.8842468,7.2319794, 
0.17448425,2.1954956,7.1601562, 
0.23674011,2.1811218,7.696457, 
-0.20381165,1.7884827,7.4139404, 
-0.7544708,0.43814087,11.359589, 
-2.348999,1.1803436,11.105804, 
-2.9906464,0.7637634,14.768936, 
-2.344223,0.7924957,9.707581, 
-2.5740662,0.7829132,8.826523, 
-1.1902161,0.62968445,7.969391, 
-0.84065247,1.0510559,7.864044, 
-0.31393433,1.1899261,8.10347, 
0.2271576,1.280899,9.161713, 
1.026825,1.2042847,9.970947, 
0.88316345,1.3096313,12.968491, 
0.10266113,1.8746643,11.144104, 
1.5583344,0.7350311,12.336426, 
0.73472595,1.0462799,10.028412, 
0.8352814,1.8076324,7.3181763, 
0.30377197,1.5538483,8.591888, 
-0.026626587,1.9081879,7.8736267, 
0.035629272,1.7597504,7.3181763, 
-0.37617493,1.7789001,9.324509, 
0.3468628,1.3144226,7.9263, 
-0.8789673,1.1994934,9.889542, 
-1.329071,0.7062988,10.622162, 
-2.2149353,-0.13166809,14.304459, 
-0.5485687,-0.12687683,10.037994, 
-1.9419861,0.9505005,8.99411, 
-0.7257385,1.1037292,8.318954, 
-0.24690247,1.276123,8.156143, 
-0.1846466,1.6161041,8.318954, 
0.07392883,1.9129791,8.529633, 
0.54319763,2.0422668,9.142563, 
0.6533203,1.6448212,10.636536, 
0.11701965,1.233017,11.417053, 
0.7873993,-0.53868103,13.892654, 
0.49531555,0.5770111,7.806595, 
0.016464233,0.35195923,11.158478, 
-0.08888245,0.9888153,8.285431, 
-0.20379639,1.5634155,7.495346, 
