x,y,z,
-1.46315,2.1763458,9.219177, 
-0.7448883,2.2912598,9.286209, 
-0.50068665,2.3247833,9.295792, 
-0.25169373,2.6072998,9.003693, 
-0.098464966,2.6647644,9.717163, 
0.11224365,2.8562927,9.410706, 
1.0076599,2.5737762,9.688431, 
0.96936035,2.6743317,8.309372, 
1.5104523,2.7988281,9.3293, 
1.5008698,3.205841,8.323746, 
1.5774841,3.1531677,8.898346, 
1.6684723,3.450058,8.060379, 
1.7881775,3.7996063,7.8065796, 
1.2470856,3.952835,7.902359, 
1.4098969,3.9624176,8.869614, 
1.1465302,4.3311157,8.678085, 
0.95977783,4.857849,8.539215, 
0.7395172,4.991913,9.477753, 
0.5623474,4.809967,10.057144, 
-0.3761902,3.3686523,11.057922, 
-0.8119354,2.2673187,10.301346, 
-0.6586914,2.070984,8.644562, 
0.595871,2.2625275,7.5767517, 
1.1130066,2.7653046,6.5615997, 
0.4761505,3.0909271,7.3708496, 
-0.23254395,3.7134094,7.806595, 
-0.3905487,4.74292,8.151352, 
-0.4096985,4.8913574,9.621399, 
0.021255493,4.3071747,10.722733, 
1.1561127,2.5833588,12.393875, 
2.2574463,1.9752197,9.774628, 
0.43785095,1.9369202,9.592667, 
-0.5246277,2.932907,6.6621704, 
-0.24690247,2.9041748,6.7818756, 
0.14575195,3.2345734,7.9310913, 
0.7107849,4.1204376,8.649353, 
1.2614594,4.3311157,8.151352, 
0.9214783,4.7860107,10.425842, 
-0.021835327,3.9624176,9.391556, 
-0.16549683,2.999939,9.755478, 
-0.57250977,2.5977173,9.539993
